server_time,device_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_c
2026-04-03T14:57:52.923,83877,0.000427,-0.005127,0.998657,0.115629,-0.055347,0.015267,-1.673404,7.171756,5.198906,33.80139
2026-04-03T14:57:53.641,84578,0.00238,-0.002686,1.001099,0.054594,0.005688,-0.045768,5.020225,9.885856e-06,1.732962,33.77743
2026-04-03T14:57:57.276,85294,0.000916,-0.001221,0.999146,0.115629,0.066723,-0.045768,11.71385,10.75763,5.198906,33.77443
2026-04-03T14:57:58.047,88936,0.002869,-0.003174,1.001587,0.115629,-0.055347,-0.106803,6.693633,5.378819,-1e-05,33.74149
2026-04-03T14:58:01.318,89809,0.000427,-0.002197,1.001099,0.115629,0.005688,-0.045768,-1.673404,9.885856e-06,8.66485,33.75347
2026-04-03T14:58:02.001,92985,-0.001526,-0.001709,1.002075,0.054594,0.005688,-0.045768,5.020225,3.585883,5.198906,33.74747
2026-04-03T14:58:02.755,93641,0.000427,-0.002197,0.999634,0.115629,0.005688,0.015267,5.020225,3.585883,5.198906,33.74448
2026-04-03T14:58:03.568,94408,-0.001038,-0.002197,0.997192,0.115629,-0.055347,0.015267,-6.693626,-5.3788,10.39782,33.75347
2026-04-03T14:58:04.349,95230,-0.002502,0.000732,1.002075,0.054594,-0.116382,-0.167838,-3.346812,8.964693,10.39782,33.75946
2026-04-03T14:58:05.009,95995,0.002869,-0.003174,1.000122,0.115629,0.005688,-0.045768,5.020225,-17.92935,5.198906,33.7325
2026-04-03T14:58:05.827,96771,-6.1e-05,-0.001709,0.998657,0.115629,0.005688,0.015267,-6.693626,1.792946,-1e-05,33.73849
2026-04-03T14:58:06.551,97481,0.001404,-0.002197,0.999634,0.115629,-0.055347,-0.045768,5.020225,3.585883,1.732962,33.75047
2026-04-03T14:58:07.206,98197,0.000916,-0.001709,1.001099,0.115629,-0.055347,-0.045768,-8.367034,-14.34348,1.732962,33.74149
2026-04-03T14:58:08.138,98861,0.001404,-0.003662,0.999634,0.054594,-0.177418,-0.106803,8.36704,-3.585863,15.59674,33.7325
2026-04-03T14:58:09.102,99840,0.000427,-0.00415,1.000122,0.115629,0.005688,0.076302,-1.673404,3.585883,15.59674,33.7355
2026-04-03T14:58:12.382,100762,-0.010315,-0.00708,0.996704,0.2377,-0.055347,-0.167838,1.673411,9.885856e-06,-1.732982,33.74747
2026-04-03T14:58:13.214,104153,-0.003967,-0.003174,0.999146,0.176664,0.005688,-0.106803,1.673411,7.171756,8.66485,33.7355
2026-04-03T14:58:16.064,104965,0.00238,-0.003662,1.001587,0.054594,0.005688,-0.045768,3.303422e-06,-1.792927,-6.931898,33.72052
2026-04-03T14:58:16.731,107720,0.00238,-0.001709,1.001099,0.115629,-0.116382,-0.106803,5.020225,3.585883,-1.732982,33.73849
2026-04-03T14:58:17.400,108385,-0.002991,-0.001221,0.998169,0.115629,-0.116382,0.015267,-3.346812,8.964693,-6.931898,33.72651
2026-04-03T14:58:18.118,109061,-0.003479,-0.002197,0.997192,0.054594,0.005688,0.015267,-3.346812,5.378819,-13.86379,33.72651
2026-04-03T14:58:18.935,109879,0.001892,-0.003662,0.997681,0.176664,-0.055347,-0.167838,-6.693626,8.964693,17.32971,33.74149
2026-04-03T14:58:19.651,110588,-6.1e-05,-0.002197,0.999146,0.115629,-0.116382,-0.045768,3.303422e-06,5.378819,6.931879,33.72651
2026-04-03T14:58:20.368,111314,0.000427,-0.001221,1.007935,0.054594,0.066723,0.015267,3.346818,-1.792927,3.465934,33.74448
2026-04-03T14:58:24.408,112021,0.007263,0.000732,1.002563,0.115629,-0.116382,-0.045768,1.673411,3.585883,12.13079,33.75047
2026-04-03T14:58:25.334,116233,0.001404,-0.001709,1.00061,0.054594,-0.055347,0.015267,-6.693626,-1.792927,6.931879,33.7325
2026-04-03T14:58:28.765,116987,0.001404,-0.003174,1.001099,0.054594,0.066723,0.076302,11.71385,3.585883,-1.732982,33.7355
2026-04-03T14:58:29.587,120427,0.000916,0.000244,1.001099,0.115629,-0.055347,-0.106803,-10.04044,-5.3788,6.931879,33.74149
2026-04-03T14:58:32.553,121248,0.001892,-0.003662,0.999146,0.054594,-0.116382,-0.045768,-3.346812,1.792946,6.931879,33.75047
2026-04-03T14:58:33.271,124207,0.001404,-0.003174,1.002075,0.115629,-0.116382,-0.045768,-1.673404,7.171756,5.198906,33.72351
2026-04-03T14:58:34.181,124925,-0.002991,-0.002197,0.995728,0.054594,-0.116382,-0.106803,10.04045,-1.792927,3.465934,33.75347
2026-04-03T14:58:34.878,125862,0.000427,-0.003662,1.002075,0.176664,-0.055347,0.076302,-1.673404,7.171756,12.13079,33.7325
2026-04-03T14:58:35.573,126510,0.003357,-0.004639,1.000122,0.115629,-0.055347,-0.045768,-15.06066,10.75763,-1.732982,33.75047
2026-04-03T14:58:36.394,127231,0.003357,-0.003174,0.998169,0.054594,-0.055347,-0.045768,8.36704,-10.75761,-1.732982,33.77443
2026-04-03T14:58:37.158,128109,-6.1e-05,-0.003174,0.997681,0.2377,-0.055347,-0.045768,8.36704,14.3435,1.732962,33.74448
2026-04-03T14:58:37.873,128815,-0.001526,-0.002197,1.005493,0.176664,-0.055347,-0.167838,1.673411,9.885856e-06,8.66485,33.75646
2026-04-03T14:58:38.543,129533,0.002869,-0.00415,1.001587,0.115629,-0.055347,-0.045768,5.020225,7.171756,-5.198926,33.72351
2026-04-03T14:58:39.413,130368,-0.001526,-0.002686,0.995239,0.115629,0.005688,0.137337,-3.346812,1.792946,3.465934,33.74448
2026-04-03T14:58:40.475,131069,0.00238,-0.006592,0.999146,0.054594,0.066723,0.015267,3.303422e-06,-1.792927,-6.931898,33.70554
2026-04-03T14:58:41.259,132152,0.000427,-0.003174,1.000122,0.115629,-0.055347,0.076302,-3.346812,1.792946,3.465934,33.71753
2026-04-03T14:58:42.084,132911,0.012146,-0.008545,1.002075,-0.006441,-0.177418,-0.045768,5.020225,9.885856e-06,15.59674,33.72951
2026-04-03T14:58:42.790,133733,0.000427,-0.005127,1.004028,0.115629,-0.055347,0.015267,-6.693626,5.378819,-6.931898,33.73849
